ticker,is_us_ticker
IT:ECMB,0
IT:ECNL,0
IT:EDAC,0
IT:EGB,0
IT:EGLA,0
IT:EL,0
IT:ELC,0
IT:ELN,0
IT:EM,0
IT:ENAV,0
IT:ENEL,0
IT:ENGI,0
IT:ENI,0
IT:ENR,0
IT:ENY,0
IT:EO,0
IT:EOAN,0
IT:EPRB,0
IT:EQUI,0
IT:ERG,0
IT:ETH,0
IT:EVISO,0
IT:EVK,0
IT:EXO,0
IT:FAE,0
IT:FBK,0
IT:FCM,0
IT:FCT,0
IT:FF,0
IT:FIC,0
IT:FILA,0
IT:FIRE,0
IT:FM,0
IT:FME,0
IT:FNM,0
IT:FOS,0
IT:FPE,0
IT:FRE,0
IT:FUM,0
IT:G,0
IT:GAB,0
IT:GBUS,0
IT:GCOM,0
IT:GE,0
IT:GEL,0
IT:GF,0
IT:GHC,0
IT:GILD,0
IT:GLE,0
IT:GM,0
IT:GML,0
IT:GOOG,0
IT:GOOGL,0
IT:GPI,0
IT:GRAL,0
IT:GRN,0
IT:GTH,0
IT:GVS,0
IT:HEI,0
IT:HEN3,0
IT:HER,0
IT:IB,0
IT:IBE,0
IT:ICC,0
IT:ICF,0
IT:ICOS,0
IT:IDB,0
IT:IDNTT,0
IT:IE,0
IT:IEG,0
IT:IF,0
IT:IFX,0
IT:IG,0
IT:IGD,0
IT:ILP,0
IT:ILTY,0
IT:IMP,0
IT:INC,0
IT:INDB,0
IT:INGA,0
IT:INT,0
IT:INTC,0
IT:INW,0
IT:IOT,0
IT:IP,0
IT:IRC,0
IT:IRE,0
IT:ISC,0
IT:ISP,0
IT:ITD,0
IT:ITM,0
IT:ITX,0
IT:IVG,0
IT:IVN,0
IT:IVS,0
IT:IWB,0
IT:JNX,0
IT:JUVE,0
IT:KER,0
IT:KIP,0
IT:KK,0
IT:KPN.U,0
IT:KTF,0
IT:LBM,0
IT:LDB,0
IT:LDO,0
IT:LFG,0
IT:LHA,0
IT:LMG,0
IT:LNDR,0
IT:LON,0
IT:LTMC,0
IT:LUVE,0
IT:LVMH,0
IT:MAIRE,0
IT:MAPS,0
IT:MARP,0
IT:MARR,0
IT:MB,0
IT:MBG,0
IT:MDC,0
IT:MFEA,0
IT:MFEB,0
IT:MFT,0
IT:MGS,0
IT:MN,0
IT:MNL,0
IT:MOL,0
IT:MONC,0
IT:MPT,0
IT:MQSPA,0
IT:MRK,0
IT:MRK.U,0
IT:MSFT,0
IT:MSU,0
IT:MT,0
IT:MTV,0
IT:MU,0
IT:MUV2,0
IT:MVRS,0
IT:NDT,0
IT:NEXI,0
IT:NFLX,0
IT:NOKIA,0
IT:NPI,0
IT:NSP,0
IT:NUS,0
IT:NVDA,0
IT:NVP,0
IT:NWL,0
IT:OJM,0
IT:OMER,0
IT:OR,0
IT:ORA,0
IT:ORS,0
IT:OSA,0
IT:OVS,0
IT:PHIA,0
IT:PHIL,0
IT:PHN,0
IT:PIA,0
IT:PIRC,0
IT:PMT,0
IT:POR,0
IT:POZ,0
IT:PRT,0
IT:PRY,0
IT:PSM,0
IT:PSQ,0
IT:PST,0
IT:PTR,0
IT:PUM,0
IT:PVN,0
IT:PWS,0
IT:RACE,0
IT:RAD,0
IT:RCS,0
IT:RDF,0
IT:RDUE,0
IT:REC,0
IT:REEVO,0
IT:REP,0
IT:REVO,0
IT:REY,0
IT:RFG,0
IT:RLT,0
IT:RNG,0
IT:RNO,0
IT:ROG,0
IT:RWAY,0
IT:RWE,0
IT:RWY,0
IT:S3D,0
IT:SAB,0
IT:SAC,0
IT:SAF,0
IT:SANF,0
IT:SANT,0
IT:SAP,0
IT:SBC,0
IT:SBUX,0
IT:SCF,0
IT:SCK,0
IT:SDF,0
IT:SEB,0
IT:SEIF,0
IT:SERI,0
IT:SES,0
IT:SFER,0
IT:SFL,0
IT:SG,0
IT:SGF,0
IT:SGO,0
IT:SIAV,0
IT:SIE,0
IT:SIT,0
IT:SL,0
IT:SO,0
IT:SOL,0
IT:SOM,0
IT:SPM,0
IT:SPN,0
IT:SRG,0
IT:SRI,0
IT:SRS,0
IT:STAR7,0
IT:STH,0
IT:STH.MIL,0
IT:STLA,0
IT:STLAM,0
IT:STM,0
IT:STMMI,0
IT:SU,0
IT:SVS,0
IT:TALEA,0
IT:TB,0
IT:TCM,0
IT:TEF,0
IT:TEN,0
IT:TES,0
IT:TGYM,0
IT:TIP,0
IT:TISG,0
IT:TIT,0
IT:TITR,0
IT:TKA,0
IT:TKF,0
IT:TNX,0
IT:TNXT,0
IT:TOD,0
IT:TOT,0
IT:TPRO,0
IT:TRIP,0
IT:TRN,0
IT:TSLA,0
IT:TWL,0
IT:TXT,0
IT:TYA,0
IT:UCG,0
IT:UD,0
IT:UN01,0
IT:UNI,0
IT:UNIR,0
IT:URW,0
IT:US,0
IT:VIM,0
IT:VIV,0
IT:VLS,0
IT:VLT,0
IT:VNA,0
IT:VOW3,0
IT:WBD,0
IT:WBS,0
IT:WIIT,0
IT:YACHT,0
IT:YOLO,0
IT:ZV,0
ITCB,1
ITCI,1
ITGR,1
ITHUF,1
ITHX,1
ITI,1
ITJTY,1
ITMPF,1
ITOS,1
ITRG,1
ITRI,1
ITRM,1
ITRN,1
ITT,1
ITTOF,1
ITUB,1
ITW,1
IUGNF,1
IUSDF,1
IVA,1
IVAC,1
IVBXF,1
IVC,1
IVDA,1
IVITF,1
IVPAF,1
IVR,1
IVT,1
IVTJF,1
IVVD,1
IVZ,1
IWGFF,1
IWINF,1
IWSY,1
IX,1
IZEA,1
J,1
JACK,1
JAGGF,1
JAGX,1
JAIRF,1
JAKK,1
JAMF,1
JANX,1
JAPAF,1
JAZZ,1
JBAXY,1
JBFCF,1
JBGS,1
JBHT,1
JBI,1
JBL,1
JBLU,1
JBSAY,1
JBSS,1
JBT,1
JCI,1
JCYCF,1
JD,1
JEF,1
JELCF,1
JELD,1
JENGQ,1
JETMF,1
JEXYF,1
JFEEF,1
JFIN,1
JFROF,1
JG,1
JGCCF,1
JHG,1
JHIUF,1
JHX,1
JIAXF,1
JILL,1
JJSF,1
JKHY,1
JKS,1
JLL,1
JMHLY,1
JMIA,1
JMPLY,1
JMXXF,1
JNBYF,1
JNCE,1
JNDOF,1
JNJ,1
JNNDF,1
JNPR,1
JOAN,1
JOB,1
JOBS,1
JOBY,1
JOE,1
JOUT,1
JP,1
JPAVF,1
JPDYY,1
JPHLF,1
JPM,1
JPNRF,1
JPRRF,1
JPSTF,1
JPTXF,1
JPXGY,1
JREIF,1
JRFIF,1
JRJRQ,1
JRNGF,1
JRONY,1
JROOF,1
JRSH,1
JRVMF,1
JRVR,1
JSAIY,1
JSCPF,1
JSGCF,1
JSPR,1
JT,1
JTAI,1
JTEKF,1
JTKWY,1
JUN,1
JUSHF,1
JVA,1
JWN,1
JXJT,1
JXN,1
JYNT,1
K,1
KA,1
KAI,1
KAKKF,1
KAL,1
KALA,1
KALU,1
KALV,1
KAMN,1
KAOCF,1
KAR,1
KARO,1
KAVL,1
KAYS,1
KB,1
KBAL,1
KBCSY,1
KBH,1
KBNT,1
KBR,1
KBSTF,1
KC,1
KCDMF,1
KCDMY,1
KD,1
KDCXF,1
KDDIF,1
KDDIY,1
KDNY,1
KDP,1
KE,1
KEGX,1
KELTF,1
KELYA,1
KEN,1
KEP,1
KERN,1
KEX,1
KEY,1
KEYS,1
KEYUF,1
KFRC,1
KFS,1
KFY,1
KGAUF,1
KGC,1
KGDEF,1
KGFHY,1
KGGNF,1
KGHPF,1
KGLLF,1
KGS,1
KGSPF,1
KGSPY,1
KHC,1
KHNGY,1
KHNRF,1
KHOLY,1
KHOTF,1
KHRNF,1
KHTRF,1
KIDBQ,1
KIDS,1
KIKOF,1
KIM,1
KIMTF,1
KIND,1
KINS,1
KIRK,1
KITT,1
KKPCF,1
KKPNY,1
KKR,1
KLAC,1
KLDI,1
KLDO,1
KLG,1
KLIC,1
KLKBF,1
KLPEF,1
KLR,1
KLTR,1
KLXE,1
KMB,1
KMBIF,1
KMDA,1
KMERF,1
KMGIF,1
KMI,1
KMPH,1
KMPR,1
KMT,1
KMTUY,1
KMX,1
KN,1
KNBE,1
KNBWF,1
KNCAF,1
KNDI,1
KNF,1
KNNNF,1
KNOP,1
KNRLF,1
KNRRY,1
KNSA,1
KNSL,1
KNTE,1
KNTK,1
KNTNF,1
KNW,1
KNWN,1
KNX,1
KO,1
KOD,1
KODK,1
KOF,1
KOP,1
KOPN,1
KORE,1
KOS,1
KOSCF,1
KOTMF,1
KPCPY,1
KPDCF,1
KPELY,1
KPLIF,1
KPLT,1
KPRX,1
KPTI,1
KR,1
KRC,1
KREF,1
KREVF,1
KRG,1
KRKKF,1
KRKR,1
KRMD,1
KRNGF,1
KRNT,1
KRNY,1
KRO,1
KRON,1
KROS,1
KRP,1
KRRO,1
KRRYF,1
KRT,1
KRTX,1
KRUS,1
KRYPF,1
KRYS,1
KSCP,1
KSFTF,1
KSPI,1
KSS,1
KT,1
KTB,1
KTCC,1
KTCIF,1
KTERF,1
KTITF,1
KTOS,1
KTRA,1
KTTA,1
KUBTF,1
KUBTY,1
KULR,1
KUMBF,1
KUNUF,1
KURA,1
KURRF,1
KUYAF,1
KVHI,1
KVUE,1
KVYO,1
KW,1
KWE,1
KWGPF,1
KWHAF,1
KWHIF,1
KWIPF,1
KWR,1
KXSCF,1
KYCCF,1
KYKOF,1
KYMR,1
KYN,1
KYOCY,1
KYTX,1
KZIA,1
KZR,1
L,1
LAAC,1
LAB,1
LABP,1
LAC,1
LAD,1
LADR,1
LAES,1
LAIXY,1
LAKE,1
LAMR,1
LANC,1
LAND,1
LANV,1
LARK,1
LASR,1
LAUR,1
LAW,1
LAWS,1
LAX,1
LAZ,1
LAZR,1
LAZY,1
LBAI,1
LBC,1
LBLCF,1
LBPH,1
LBPS,1
LBRDA,1
LBRDK,1
LBRMF,1
LBRT,1
LBTYA,1
LBTYK,1
LC,1
LCCTF,1
LCDX,1
LCGMF,1
LCHTF,1
LCI,1
LCID,1
LCII,1
LCNB,1
LCTX,1
LCUT,1
LDI,1
LDOS,1
LDSCY,1
LDTC,1
LE,1
LEA,1
LECO,1
LEDS,1
LEE,1
LEG,1
LEGH,1
LEGN,1
LEJU,1
LEN,1
LENSF,1
LENTY,1
LENZ,1
LESL,1
LEU,1
LEV,1
LEVI,1
LEXX,1
LFC,1
LFCHY,1
LFCOF,1
LFCR,1
LFDJF,1
LFG,1
LFLY,1
LFMD,1
LFPI,1
LFST,1
LFSWF,1
LFSYF,1
LFT,1
LFUS,1
LFVN,1
LFWD,1
LGCLF,1
LGDTF,1
LGF.A,1
LGF.B,1
LGGNY,1
LGHHF,1
LGIH,1
LGIQ,1
LGMK,1
LGND,1
LGO,1
LGSXY,1
LGTHF,1
LGTO,1
LGVN,1
LGYRF,1
LH,1
LHCG,1
LHDX,1
LHX,1
LI,1
LIACF,1
LIAN,1
LICY,1
LIDR,1
LIFE,1
LIFW,1
LIFX,1
LII,1
LILA,1
LILAK,1
LILM,1
LIMAF,1
LIN,1
LINC,1
LIND,1
LINK,1
LINRF,1
LINUF,1
LIOPF,1
LIPO,1
LIQDQ,1
LIQT,1
LITB,1
LITE,1
LIVN,1
LIZI,1
LJPC,1
LJUIF,1
LKFLF,1
LKFN,1
LKNCY,1
LKQ,1
LKREF,1
LL,1
LLAP,1
LLESF,1
LLESY,1
LLKKF,1
LLNW,1
LLY,1
LLYVA,1
LMAT,1
LMB,1
LMDX,1
LMDXF,1
LMFA,1
LMHDF,1
LMND,1
LMNL,1
LMNR,1
LMPMF,1
LMPX,1
LMRMF,1
LMST,1
LMT,1
LNC,1
LNDC,1
LNDNF,1
LNG,1
LNGNF,1
LNGPF,1
LNKB,1
LNN,1
LNNGF,1
LNSPF,1
LNSR,1
LNT,1
LNTH,1
LNVGF,1
LNVGY,1
LNW,1
LNXSF,1
LNZA,1
LOAN,1
LOB,1
LOCL,1
LOCMQ,1
LOCO,1
LODE,1
LOGC,1
LOGI,1
LOMA,1
LONCF,1
LONKF,1
LOOP,1
LOPE,1
LOTZ,1
LOUIF,1
LOV,1
LOVE,1
LOW,1
LOWLF,1
LPCN,1
LPG,1
LPHHF,1
LPI,1
LPL,1
LPLA,1
LPRO,1
LPSN,1
LPTH,1
LPTV,1
LPTX,1
LPX,1
LQDA,1
LQDT,1
LQR,1
LRCDF,1
LRCX,1
LRENY,1
LRFC,1
LRLCY,1
LRMR,1
LRN,1
LRSRF,1
LSAK,1
LSBK,1
LSCC,1
LSDAF,1
LSDI,1
LSEA,1
LSF,1
LSI,1
LSMNF,1
LSPD,1
LSRCF,1
LSTA,1
LSTR,1
LSXMA,1
LSXMK,1
LTC,1
LTCH,1
LTGHF,1
LTH,1
LTHHF,1
LTHM,1
LTMAQ,1
LTRE,1
LTRN,1
LTRPA,1
LTRX,1
LTRY,1
LU,1
LU:526918,0
LU:547879,0
LU:APAML,0
LU:BREL,0
LU:GDFLU,0
LU:GREEC,0
LU:HYUP1,0
LU:METOR,0
LU:MTL,0
LU:PRO7,0
LU:RTLL,0
LU:SESGL,0
LU:SMSEL,0
LU:VWORD,0
LU:VWPRV,0
LUCD,1
LUCY,1
LUGDF,1
LUKOY,1
LULU,1
LUMIF,1
LUMN,1
LUMO,1
LUNA,1
LUNG,1
LUNMF,1
LUNR,1
LUV,1
LUXH,1
LVLU,1
LVMUY,1
LVO,1
LVOX,1
LVRO,1
LVS,1
LVTSF,1
LVTTF,1
LVTX,1
LVWR,1
LVZPF,1
LW,1
LWAY,1
LWSCF,1
LWSOF,1
LX,1
LXEO,1
LXFR,1
LXP,1
LXRX,1
LXU,1
LYB,1
LYEL,1
LYFT,1
LYG,1
LYLT,1
LYOPF,1
LYPHF,1
LYRA,1
LYSCF,1
LYTS,1
LYV,1
LZ,1
LZAGY,1
LZB,1
LZGI,1
LZM,1
M,1
MA,1
MAA,1
MAANF,1
MAAQ,1
MAC,1
MACE,1
MACK,1
MAEOY,1
MAG,1
MAIA,1
MAIN,1
MAKSY,1
MALRF,1
MAMA,1
MAN,1
MANH,1
MANT,1
MANU,1
MAPGF,1
MAPIF,1
MAPS,1
MAQAF,1
MAR,1
MARA,1
MARK,1
MARUY,1
MAS,1
MASI,1
MASS,1
MAT,1
MATV,1
MATW,1
MATX,1
MAWHF,1
MAX,1
MAXMF,1
MAXN,1
MAXR,1
MAXSF,1
MAYNF,1
MBAIF,1
MBC,1
MBCF,1
MBCN,1
MBFJF,1
MBGAF,1
MBGYY,1
MBI,1
MBII,1
MBIN,1
MBIO,1
MBLY,1
MBOT,1
MBRX,1
MBT,1
MBUMF,1
MBUMY,1
MBUU,1
MBWM,1
MC,1
MCARY,1
MCB,1
MCBC,1
MCBS,1
MCCRF,1
MCD,1
MCFT,1
MCG,1
MCHHF,1
MCHP,1
MCHVF,1
MCHVY,1
MCHX,1
MCK,1
MCLD,1
MCO,1
MCQEF,1
MCRB,1
MCRI,1
MCRNF,1
MCRPF,1
MCRZF,1
MCS,1
MCSHF,1
MCW,1
MCY,1
MD,1
MDAI,1
MDB,1
MDBBF,1
MDBPF,1
MDC,1
MDDNF,1
MDEVF,1
MDGIF,1
MDGL,1
MDIBY,1
MDLM,1
MDLZ,1
MDNA,1
MDNAF,1
MDRR,1
MDRX,1
MDT,1
MDTKF,1
MDU,1
MDV,1
MDVL,1
MDWD,1
MDWT,1
MDXG,1
MDXH,1
ME,1
MEC,1
MED,1
MEDGF,1
MEDIF,1
MEDOF,1
MEDP,1
MEDS,1
MEEC,1
MEG,1
MEGEF,1
MEGGF,1
MEGPF,1
MEI,1
MEIP,1
MEIUF,1
MEJHF,1
MELI,1
MEOAF,1
MEOBF,1
MEOH,1
MERC,1
MERVF,1
MESA,1
MESO,1
MET,1
META,1
METC,1
MF,1
MFA,1
MFC,1
MFCSF,1
MFG,1
MFGP,1
MFIC,1
MFIN,1
MG,1
MGA,1
MGAAF,1
MGAM,1
MGAWF,1
MGAWY,1
MGCLF,1
MGDDD,1
MGDDF,1
MGDDY,1
MGDPF,1
MGEE,1
MGFRF,1
MGI,1
MGIC,1
MGJNF,1
MGLQF,1
MGM,1
MGMB,1
MGMLF,1
MGNI,1
MGNX,1
MGP,1
MGPI,1
MGPPF,1
MGPUF,1
MGRC,1
MGROF,1
MGTA,1
MGTI,1
MGTX,1
MGX,1
MGY,1
MGYR,1
MHCUF,1
MHGU,1
MHGVY,1
MHIVF,1
MHK,1
MHLD,1
MHO,1
MHVYF,1
MIC,1
MICS,1
MICT,1
MIDD,1
MIELY,1
MIGI,1
MIHDF,1
MILE,1
MIME,1
MIMNF,1
MIMO,1
MIMTF,1
MIMZF,1
MIND,1
MINM,1
MIR,1
MIRM,1
MIRO,1
MIST,1
MITC,1
MITEY,1
MITFF,1
MITK,1
MITO,1
MITSF,1
MITSY,1
MITT,1
MITUY,1
MIXT,1
MJARF,1
MKC,1
MKFG,1
MKL,1
MKSI,1
MKTAY,1
MKTW,1
MKTX,1
MKUL,1
ML,1
MLAB,1
MLCO,1
MLEC,1
MLI,1
MLKN,1
MLLCF,1
MLLGF,1
MLLNF,1
MLM,1
MLNK,1
MLRT,1
MLRYY,1
MLSS,1
MLTX,1
MLVF,1
MLXEF,1
MLYNF,1
MLYS,1
MMAT,1
MMC,1
MMDDF,1
MMI,1
MMLP,1
MMLTF,1
MMM,1
MMMB,1
MMNFF,1
MMNNF,1
MMP,1
MMS,1
MMSI,1
MMSMY,1
MMTOF,1
MMX,1
MMYT,1
MN,1
MNBEF,1
MNDT,1
MNDY,1
MNIZ,1
MNKD,1
MNKKQ,1
MNMD,1
MNOV,1
MNPR,1
MNR,1
MNRL,1
MNRO,1
MNSB,1
MNSO,1
MNST,1
MNTHF,1
MNTK,1
MNTS,1
MNTV,1
MNTX,1
MNXMF,1
MO,1
MOD,1
MODD,1
MODG,1
MODN,1
MODV,1
MODVF,1
MOFG,1
MOG.A,1
MOGO,1
MOGU,1
MOH,1
MOLN,1
MOMO,1
MOND,1
MONOF,1
MONRF,1
MONRY,1
MOR,1
MORF,1
MORN,1
MOS,1
MOTS,1
MOTUY,1
MOV,1
MOYFF,1
MP,1
MPAA,1
MPB,1
MPC,1
MPCFF,1
MPCMF,1
MPFRF,1
MPGPF,1
MPHYF,1
MPLN,1
MPLX,1
MPNGF,1
MPVDF,1
MPW,1
MPWR,1
MPX,1
MPZAF,1
MPZZF,1
MQ,1
MQBKY,1
MRAAF,1
MRAAY,1
MRAI,1
MRAM,1
MRBK,1
MRBLF,1
MRC,1
MRCBF,1
MRCC,1
MRCIF,1
MRCY,1
MREO,1
MRETF,1
MRIN,1
MRK,1
MRKR,1
MRMD,1
MRNA,1
MRNS,1
MRO,1
MRPRF,1
MRPZF,1
MRSKF,1
MRSN,1
MRT,1
MRTN,1
MRTX,1
MRUS,1
MRVGF,1
MRVI,1
MRVL,1
MRVSY,1
MS,1
MSA,1
MSB,1
MSBHF,1
MSBI,1
MSC,1
MSCI,1
MSDL,1
MSEX,1
MSFT,1
MSGE,1
MSGM,1
MSGS,1
MSI,1
MSIXF,1
MSLOF,1
MSM,1
MSMGF,1
MSP,1
MSTR,1
MSUXF,1
MT,1
MTA,1
MTAL,1
MTB,1
MTBC,1
MTCH,1
MTCR,1
MTD,1
MTDR,1
MTEM,1
MTG,1
MTGCF,1
MTGRF,1
MTH,1
MTHRF,1
MTL,1
MTLHF,1
MTLS,1
MTLZF,1
MTMT,1
MTN,1
MTNB,1
MTNOF,1
MTNOY,1
MTOR,1
MTPOF,1
MTRJF,1
MTRN,1
MTRX,1
MTSFF,1
MTSFY,1
MTSI,1
MTTR,1
MTUAY,1
MTW,1
MTX,1
MTYFF,1
MTZ,1
MU,1
MUFG,1
MUR,1
MURA,1
MURGY,1
MUSA,1
MUX,1
MVBF,1
MVIS,1
MVLA,1
MVRBF,1
MVST,1
MWA,1
MWRK,1
MX,1
MXCT,1
MXDHF,1
MXL,1
MYBUF,1
MYE,1
MYFW,1
MYGN,1
MYNA,1
MYNZ,1
MYO,1
MYOV,1
MYPS,1
MYRG,1
MYRX,1
MYSRF,1
MYSZ,1
MYTE,1
MYTEF,1
MZDAF,1
MZDAY,1
MZHOF,1
MZTFF,1
MZTLF,1
NAAS,1
NABL,1
NABZY,1
NACQF,1
NAGGF,1
NAK,1
NAMS,1
NAOV,1
NAPA,1
NAPRF,1
NARI,1
NAT,1
NATI,1
NATKY,1
NATL,1
NATR,1
NAUBF,1
NAUH,1
NAUT,1
NAVB,1
NAVI,1
NB,1
NBBK,1
NBEV,1
NBFJF,1
NBHC,1
NBIX,1
NBN,1
NBNKF,1
NBR,1
NBRV,1
NBSE,1
NBTB,1
NBTX,1
NBY,1
NCBDF,1
NCBS,1
NCDL,1
NCLH,1
NCLTF,1
NCMGF,1
NCMGY,1
NCMI,1
NCNA,1
NCNO,1
NCPL,1
NCR,1
NCRBF,1
NCSM,1
NCSYF,1
NCTKF,1
NCTY,1
NDAQ,1
NDCVF,1
NDEKY,1
NDGPF,1
NDLS,1
NDRA,1
NDRBF,1
NDSN,1
NDVAF,1
NE,1
NEAPF,1
NECB,1
NEE,1
NEGG,1
NEM,1
NENTF,1
NEO,1
NEOG,1
NEON,1
NEOV,1
NEP,1
NEPH,1
NEPT,1
NERV,1
NESR,1
NESRF,1
NET,1
NETI,1
NETLF,1
NEU,1
NEUE,1
NEVDF,1
NEWP,1
NEWR,1
NEWT,1
NEX,1
NEXA,1
NEXCF,1
NEXI,1
NEXN,1
NEXNF,1
NEXOF,1
NEXPF,1
NEXT,1
NFBK,1
NFE,1
NFG,1
NFGC,1
NFLX,1
NFPDF,1
NG,1
NGCRF,1
NGD,1
NGENF,1
NGG,1
NGKIF,1
NGKSF,1
NGKSY,1
NGL,1
NGLOY,1
NGM,1
NGMS,1
NGNE,1
NGRRF,1
NGS,1
NGVC,1
NGVT,1
NGXXF,1
NH,1
NHI,1
NHMAF,1
NHNCF,1
NHOLF,1
NHPEF,1
NHWK,1
NHYDY,1
NI,1
NIC,1
NICE,1
NICFF,1
NILE,1
NILSY,1
NINE,1
NINOY,1
NINTF,1
NIO,1
NIOBF,1
NIPNF,1
NIPOF,1
NIR,1
NISTF,1
NIU,1
NJDCY,1
NJR,1
NKE,1
NKLA,1
NKORF,1
NKOSF,1
NKSH,1
NKTR,1
NKTX,1
NL,1
NL:AALB,0
NL:ABN,0
NL:ACCEL,0
NL:AD,0
NL:ADYEN,0
NL:AF,0
NL:AFA,0
NL:AGN,0
NL:AJAX,0
NL:AKZA,0
NL:ALFEN,0
NL:ALLFG,0
NL:AMG,0
NL:APAM,0
NL:ARCAD,0
NL:ASM,0
NL:ASML,0
NL:ASRNL,0
NL:AVTX,0
NL:AXS,0
NL:BAI,0
NL:BAMNB,0
NL:BBED,0
NL:BESI,0
NL:BFIT,0
NL:BOKA,0
NL:BOLS,0
NL:BRILL,0
NL:BRNL,0
NL:BSGR,0
NL:CCEP,0
NL:CLB,0
NL:CMCOM,0
NL:CRBN,0
NL:CTAC,0
NL:DSM,0
NL:EBUS,0
NL:ECMPA,0
NL:FAGR,0
NL:FFARM,0
NL:FLOW,0
NL:FUR,0
NL:GLPG,0
NL:HEIA,0
NL:HEIJM,0
NL:HEIO,0
NL:IMCD,0
NL:INGA,0
NL:INTER,0
NL:JDEP,0
NL:KENDR,0
NL:KPN,0
NL:LIGHT,0
NL:MAJ,0
NL:MT,0
NL:NEDAP,0
NL:NN,0
NL:NSI,0
NL:NXFIL,0
NL:OCI,0
NL:ORDI,0
NL:PHARM,0
NL:PHIA,0
NL:PNL,0
NL:PRX,0
NL:RAND,0
NL:REN,0
NL:RET,0
NL:RWI,0
NL:SBMO,0
NL:SHELL,0
NL:SIFG,0
NL:TFG,0
NL:TKWY,0
NL:TOM2,0
NL:TWEKA,0
NL:UMG,0
NL:UNA,0
NL:URW,0
NL:VASTN,0
NL:VPK,0
NL:VVY,0
NL:WDP,0
NL:WHA,0
NL:WKL,0
NLCP,1
NLFKF,1
NLLSF,1
NLOK,1
NLOP,1
NLS,1
NLSN,1
NLSP,1
NLST,1
NLTBF,1
NLTX,1
NLY,1
NM,1
NMEHF,1
NMFC,1
NMG,1
NMIH,1
NMM,1
NMR,1
NMRA,1
NMRD,1
NMRK,1
NMTC,1
NMTLF,1
NMTR,1
NMTRQ,1
NN,1
NNBR,1
NNCSF,1
NNDM,1
NNDNF,1
NNGRY,1
NNI,1
NNN,1
NNOMF,1
NNOX,1
NNRRF,1
NNVC,1
NNYAF,1
NO:2020,0
NO:ABS,0
NO:ACR,0
NO:ADE,0
NO:ADS,0
NO:AFG,0
NO:AFISH,0
NO:AGAS,0
NO:AKAST,0
NO:AKBM,0
NO:AKER,0
NO:AKRBP,0
NO:AKSO,0
NO:ALNG,0
NO:AMSC,0
NO:ARCH,0
NO:ASA,0
NO:ATEA,0
NO:AUSS,0
NO:AWDR,0
NO:B2H,0
NO:BAKKA,0
NO:BETSB.OME,0
NO:BGBIO,0
NO:BORR,0
NO:BOUV,0
NO:BRG,0
NO:BULK,0
NO:BWE,0
NO:BWLPG,0
NO:CAMBI,0
NO:CAST.OME,0
NO:CLOUD,0
NO:CRAYN,0
NO:CSS,0
NO:DNB,0
NO:DNO,0
NO:ELK,0
NO:ELMRA,0
NO:ENTRA,0
NO:EPR,0
NO:EQNR,0
NO:FLNG,0
NO:FRO,0
NO:FROT,0
NO:GJF,0
NO:GOGL,0
NO:GOL,0
NO:GSF,0
NO:HAFNI,0
NO:HELG,0
NO:HEX,0
NO:HSHIP,0
NO:HSHP,0
NO:HUNT,0
NO:IFISH,0
NO:KAHOT,0
NO:KING,0
NO:KMCP,0
NO:KOA,0
NO:KOG,0
NO:KOMPL,0
NO:LSG,0
NO:MAS,0
NO:MING,0
NO:MOWI,0
NO:MPCC,0
NO:MULTI,0
NO:NAS,0
NO:NEL,0
NO:NHY,0
NO:NOD,0
NO:NODL,0
NO:NONG,0
NO:NRC,0
NO:NRS,0
NO:NSKOG,0
NO:ODF,0
NO:ODL,0
NO:OET,0
NO:OKEA,0
NO:OLT,0
NO:ORK,0
NO:OTOVO,0
NO:PARB,0
NO:PGS,0
NO:PHO,0
NO:PROT,0
NO:PRS,0
NO:QEC,0
NO:RANA,0
NO:RECSI,0
NO:SALM,0
NO:SATS,0
NO:SBO,0
NO:SCHA,0
NO:SCHB,0
NO:SHLF,0
NO:SMCRT,0
NO:SNI,0
NO:SPOG,0
NO:SPOL,0
NO:SRBNK,0
NO:STB,0
NO:SUBC,0
NO:SVEG,0
NO:TEL,0
NO:TGS,0
NO:TIETO,0
NO:TOM,0
NO:TRVX,0
NO:VEI,0
NO:VOW,0
NO:WAWI,0
NO:YAR,0
NOA,1
NOAH,1
NOBGF,1
NOC,1
NOG,1
NOGN,1
NOK,1
NOMD,1
NORNQ,1
NOTE,1
NOTV,1
NOURF,1
NOV,1
NOVA,1
NOVKY,1
NOVN,1
NOVT,1
NOW,1
NP,1
NPCE,1
NPCPF,1
NPEGF,1
NPIFF,1
NPO,1
NPPXF,1
NPSCY,1
NPSKY,1
NPSNY,1
NPTN,1
NPTVF,1
NPWR,1
NR,1
NRBO,1
NRDBY,1
NRDS,1
NRDXF,1
NRDY,1
NREF,1
NRG,1
NRGOD,1
NRGOF,1
NRGV,1
NRIM,1
NRIX,1
NRP,1
NRSCF,1
NRSN,1
NRTSF,1
NRXP,1
NRXS,1
NRYYF,1
NRZ,1
NS,1
NSA,1
NSANF,1
NSANY,1
NSC,1
NSCIF,1
NSEC,1
NSIT,1
NSKFF,1
NSLPQ,1
NSP,1
NSPR,1
NSR,1
NSRGF,1
NSRGY,1
NSSC,1
NSSXF,1
NSTG,1
NTAP,1
NTB,1
NTBL,1
NTCO,1
NTCT,1
NTDOF,1
NTDOY,1
